is_recid,race,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,v_decile_score,start,end,event,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,c_charge_degree_F,c_charge_degree_M,type_of_assessment_Risk of Recidivism,score_text_High,score_text_Low,score_text_Medium,v_type_of_assessment_Risk of Violence
0.0,1.0,0.3846153846153847,0.0,0.6363636363636364,0.0,0.0,0.2368421052631578,0.0002108592514496,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.2153846153846154,0.0,0.1818181818181818,0.0,0.0,0.0,0.0001054296257248,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.2769230769230769,0.0,0.5454545454545455,0.0,0.0,0.0,0.0001054296257248,0.1111111111111111,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.2153846153846154,0.0,0.2727272727272727,0.0,0.0,0.0263157894736842,0.0933052187664733,0.5555555555555556,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.6,0.0,0.9090909090909092,0.0,0.0,0.3157894736842105,0.0001054296257248,0.5555555555555556,0.0744047619047619,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.2923076923076922,0.0,0.7272727272727273,0.0,0.0,0.0526315789473684,0.0,0.5555555555555556,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.4,0.0,0.6363636363636364,0.0,0.0,0.1578947368421052,0.0001054296257248,0.1111111111111111,0.0014880952380952,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.5076923076923078,0.0,0.2727272727272727,0.0,0.0,0.2105263157894736,0.0471270426989984,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.4153846153846153,0.0,0.6363636363636364,0.0,0.0,0.1052631578947368,0.014760147601476,0.3333333333333333,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.1538461538461538,0.0,0.8181818181818182,0.0,0.1176470588235294,0.2368421052631578,0.0313125988402741,0.5555555555555556,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.4153846153846153,0.0,0.7272727272727273,0.0,0.0,0.2105263157894736,0.0,0.3333333333333333,0.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.4615384615384615,0.0,0.1818181818181818,0.0,0.0,0.0263157894736842,0.0001054296257248,0.0,0.0014880952380952,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.1076923076923077,0.0,0.3636363636363636,0.0,0.0,0.0,0.0001054296257248,0.3333333333333333,0.0014880952380952,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.3846153846153847,0.0,0.1818181818181818,0.0,0.0,0.0263157894736842,0.0001054296257248,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.1846153846153846,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.4923076923076923,0.0,0.1818181818181818,0.0,0.0,0.0,0.0002108592514496,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.2,0.0,0.2727272727272727,0.0,0.0,0.0526315789473684,0.0001054296257248,0.1111111111111111,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.2307692307692307,0.0,0.6363636363636364,0.0,0.0,0.1842105263157894,0.0006325777543489,0.1111111111111111,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.2153846153846154,0.0,0.5454545454545455,0.0,0.0,0.0263157894736842,0.0001054296257248,0.4444444444444445,0.0282738095238095,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0615384615384615,0.0,0.6363636363636364,0.0,0.0,0.0,0.0001054296257248,0.6666666666666665,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0461538461538461,0.0,0.5454545454545455,0.0,0.0,0.0,0.0001054296257248,0.6666666666666665,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0615384615384615,0.0,0.9090909090909092,0.0,0.0,0.0263157894736842,0.0302583025830258,0.7777777777777777,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.5230769230769231,0.0,0.1818181818181818,0.0,0.0,0.0526315789473684,0.0001054296257248,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.4769230769230769,0.0,0.2727272727272727,0.0,0.0,0.0526315789473684,0.0001054296257248,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0615384615384615,0.0,0.2727272727272727,0.0,0.0,0.0,0.0001054296257248,0.3333333333333333,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.4153846153846153,0.0,0.1818181818181818,0.0,0.0,0.0,0.0001054296257248,0.0,0.0178571428571428,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.1538461538461538,0.0,0.6363636363636364,0.0,0.0,0.131578947368421,0.0001054296257248,0.1111111111111111,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0461538461538461,0.0,0.5454545454545455,0.0,0.0,0.0263157894736842,0.0001054296257248,0.7777777777777777,0.0,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.2923076923076922,0.0,0.3636363636363636,0.0,0.0588235294117647,0.0526315789473684,0.0001054296257248,0.2222222222222222,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.1538461538461538,0.1,1.0,0.125,0.0,0.2894736842105263,0.0001054296257248,0.4444444444444445,0.0372023809523809,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0923076923076923,0.0,0.3636363636363636,0.0,0.0,0.0263157894736842,0.0001054296257248,0.5555555555555556,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.4,0.0,0.3636363636363636,0.0,0.0,0.2368421052631578,0.0139167105956773,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.1076923076923077,0.0,0.8181818181818182,0.0,0.2352941176470588,0.131578947368421,0.1289404322614654,0.6666666666666665,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.2153846153846154,0.05,0.7272727272727273,0.375,0.0,0.631578947368421,0.0001054296257248,0.5555555555555556,0.0029761904761904,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0923076923076923,0.0,0.5454545454545455,0.0,0.0,0.0263157894736842,0.0001054296257248,0.3333333333333333,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.6,0.0,0.3636363636363636,0.0,0.0,0.5,0.0001054296257248,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0461538461538461,0.0,0.6363636363636364,0.0,0.0,0.0,0.0001054296257248,0.6666666666666665,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.1538461538461538,0.0,0.2727272727272727,0.0,0.0,0.0,0.0001054296257248,0.1111111111111111,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.5076923076923078,0.0,0.1818181818181818,0.0,0.0,0.0,0.0001054296257248,0.0,0.1369047619047619,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.1076923076923077,0.0,0.7272727272727273,0.125,0.0,0.1578947368421052,0.0,0.4444444444444445,0.0476190476190476,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0153846153846153,0.0,0.6363636363636364,0.0,0.0,0.0,0.0001054296257248,0.8888888888888888,0.0029761904761904,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.6,0.0,1.0,0.0,0.0,0.7105263157894737,0.0009488666315234,0.8888888888888888,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.1384615384615384,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.2222222222222222,0.0014880952380952,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.7384615384615384,0.0,0.1818181818181818,0.0,0.0,0.0263157894736842,0.0001054296257248,0.0,0.0267857142857142,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.1076923076923077,0.0,0.7272727272727273,0.0,0.0,0.1052631578947368,0.0048497627833421,0.2222222222222222,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0461538461538461,0.0,0.3636363636363636,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.4153846153846153,0.0,0.2727272727272727,0.0,0.0,0.0263157894736842,0.0001054296257248,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.3076923076923077,0.0,0.6363636363636364,0.0,0.0,0.1578947368421052,0.0216130732735898,0.6666666666666665,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.2923076923076922,0.1,0.8181818181818182,0.375,0.0,0.631578947368421,0.0001054296257248,0.3333333333333333,0.0282738095238095,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.7076923076923077,0.0,0.4545454545454546,0.0,0.0,0.0,0.0001054296257248,0.0,0.0044642857142857,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.1846153846153846,0.0,0.6363636363636364,0.0,0.0,0.0263157894736842,0.0001054296257248,0.3333333333333333,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.6615384615384615,0.0,0.1818181818181818,0.0,0.0,0.0263157894736842,0.0001054296257248,0.0,0.0014880952380952,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.2307692307692307,0.0,0.3636363636363636,0.0,0.0,0.0,0.0001054296257248,0.2222222222222222,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.4769230769230769,0.0,0.2727272727272727,0.0,0.0,0.2105263157894736,0.0010542962572482,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0769230769230769,0.0,0.7272727272727273,0.0,0.0,0.0,0.0001054296257248,0.4444444444444445,0.0014880952380952,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.2307692307692307,0.0,0.8181818181818182,0.0,0.0,0.3684210526315789,0.0083289404322614,0.4444444444444445,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1.0,0.0461538461538461,0.0,0.9090909090909092,0.0,0.0,0.0,0.0002108592514496,0.5555555555555556,0.0,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.123076923076923,0.0,0.4545454545454546,0.0,0.0588235294117647,0.1842105263157894,0.0001054296257248,0.3333333333333333,0.0029761904761904,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.1384615384615384,0.0,0.9090909090909092,0.0,0.0588235294117647,0.0526315789473684,0.0001054296257248,0.3333333333333333,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.3076923076923077,0.0,0.6363636363636364,0.0,0.0,0.0263157894736842,0.0001054296257248,0.2222222222222222,0.0223214285714285,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.123076923076923,0.0,0.2727272727272727,0.0,0.0,0.0,0.0001054296257248,0.2222222222222222,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0769230769230769,0.0,0.7272727272727273,0.0,0.0588235294117647,0.0526315789473684,0.0,0.5555555555555556,0.019345238095238,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.2769230769230769,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.6153846153846154,0.0,0.1818181818181818,0.0,0.0,0.0263157894736842,0.0001054296257248,0.0,0.1175595238095238,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.4307692307692308,0.0,0.3636363636363636,0.0,0.0,0.131578947368421,0.0253031101739588,0.1111111111111111,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.2615384615384616,0.0,0.3636363636363636,0.0,0.0,0.1052631578947368,0.0031628887717448,0.3333333333333333,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0769230769230769,0.0,0.7272727272727273,0.0,0.0,0.0789473684210526,0.0001054296257248,0.4444444444444445,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.3384615384615385,0.0,0.1818181818181818,0.0,0.0,0.0263157894736842,0.0022140221402214,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.2,0.0,0.3636363636363636,0.0,0.0,0.0789473684210526,0.0001054296257248,0.2222222222222222,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.2461538461538461,0.0,0.4545454545454546,0.0,0.0,0.131578947368421,0.0001054296257248,0.1111111111111111,0.0014880952380952,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.123076923076923,0.0,0.5454545454545455,0.0,0.0,0.0789473684210526,0.0028465998945703,0.2222222222222222,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.4769230769230769,0.0,0.1818181818181818,0.0,0.0,0.0263157894736842,0.0,0.0,0.0372023809523809,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.4461538461538462,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0014880952380952,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.4153846153846153,0.0,0.2727272727272727,0.0,0.0,0.0263157894736842,0.0154981549815498,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.4461538461538462,0.0,0.2727272727272727,0.0,0.0,0.1578947368421052,0.0,0.0,0.0074404761904761,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.4153846153846153,0.0,0.8181818181818182,0.0,0.0,0.0263157894736842,0.0039008961518186,0.3333333333333333,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.1384615384615384,0.0,0.9090909090909092,0.0,0.0,0.2631578947368421,0.0001054296257248,0.7777777777777777,0.0104166666666666,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.5230769230769231,0.0,0.1818181818181818,0.0,0.0,0.0,0.0001054296257248,0.0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.1076923076923077,0.0,0.7272727272727273,0.0,0.0588235294117647,0.2368421052631578,0.0001054296257248,0.3333333333333333,0.0029761904761904,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.5076923076923078,0.0,0.2727272727272727,0.0,0.0,0.0263157894736842,0.0001054296257248,0.1111111111111111,0.2410714285714285,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.1692307692307692,0.0,0.2727272727272727,0.0,0.0,0.0263157894736842,0.0,0.1111111111111111,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.3230769230769231,0.0,0.3636363636363636,0.0,0.0,0.0263157894736842,0.6121244069583553,0.1111111111111111,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.4307692307692308,0.0,0.1818181818181818,0.0,0.0,0.0,0.0001054296257248,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.1538461538461538,0.0,0.4545454545454546,0.0,0.0,0.1578947368421052,0.0002108592514496,0.2222222222222222,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.6,0.0,0.1818181818181818,0.0,0.0,0.0,0.0001054296257248,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0769230769230769,0.0,0.5454545454545455,0.0,0.0,0.0526315789473684,0.0001054296257248,0.4444444444444445,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.1384615384615384,0.0,0.3636363636363636,0.0,0.0,0.0789473684210526,0.0001054296257248,0.1111111111111111,0.0163690476190476,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.2,0.0,0.7272727272727273,0.0,0.0,0.0263157894736842,0.0001054296257248,0.1111111111111111,0.0476190476190476,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.2923076923076922,0.0,0.2727272727272727,0.0,0.0,0.2105263157894736,0.0001054296257248,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.5076923076923078,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0014880952380952,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.5076923076923078,0.0,0.2727272727272727,0.0,0.0,0.0789473684210526,0.0014760147601476,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.1538461538461538,0.0,0.6363636363636364,0.125,0.0,0.2105263157894736,0.0001054296257248,0.5555555555555556,0.0595238095238095,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.5846153846153846,0.0,0.1818181818181818,0.0,0.0,0.1052631578947368,0.0,0.0,0.0104166666666666,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.123076923076923,0.0,0.6363636363636364,0.0,0.0,0.1842105263157894,0.0001054296257248,0.3333333333333333,0.025297619047619,1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,0.2307692307692307,0.0,0.8181818181818182,0.0,0.0,0.1842105263157894,0.0001054296257248,0.1111111111111111,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0769230769230769,0.0,0.4545454545454546,0.0,0.1764705882352941,0.0,0.0002108592514496,0.2222222222222222,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.2,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.2,0.0,0.3636363636363636,0.0,0.0,0.0,0.0001054296257248,0.2222222222222222,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0153846153846153,0.05,0.9090909090909092,0.0,0.0,0.0263157894736842,0.0012651555086979,1.0,0.0,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.2153846153846154,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.4615384615384615,0.0,0.6363636363636364,0.0,0.0,0.2368421052631578,0.00917237743806,0.5555555555555556,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.7384615384615384,0.0,0.1818181818181818,0.0,0.0,0.0263157894736842,0.0001054296257248,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.3384615384615385,0.0,0.1818181818181818,0.0,0.0,0.0,0.0001054296257248,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.6307692307692309,0.0,0.2727272727272727,0.0,0.0,0.1052631578947368,0.0001054296257248,0.1111111111111111,0.0014880952380952,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.1076923076923077,0.0,0.7272727272727273,0.0,0.0,0.131578947368421,0.0126515550869794,0.6666666666666665,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.1384615384615384,0.0,0.7272727272727273,0.0,0.0,0.0789473684210526,0.0297311544544016,0.2222222222222222,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0615384615384615,0.0,0.3636363636363636,0.0,0.0,0.0,0.0001054296257248,0.5555555555555556,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.6153846153846154,0.0,0.1818181818181818,0.0,0.0,0.0263157894736842,0.0001054296257248,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.4769230769230769,0.0,0.1818181818181818,0.0,0.0,0.0263157894736842,0.0001054296257248,0.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.1692307692307692,0.0,0.3636363636363636,0.0,0.0,0.0526315789473684,0.0002108592514496,0.1111111111111111,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0923076923076923,0.0,0.4545454545454546,0.0,0.0,0.0526315789473684,0.0477596204533473,0.2222222222222222,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.1384615384615384,0.0,0.8181818181818182,0.0,0.0,0.0,0.0001054296257248,0.6666666666666665,0.0892857142857142,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0923076923076923,0.0,0.5454545454545455,0.0,0.0,0.0,0.0003162888771744,0.3333333333333333,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.2615384615384616,0.0,0.4545454545454546,0.125,0.0,0.0789473684210526,0.0,0.1111111111111111,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
